Date,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,Average
01-01-2018,17.41666667,0.451666667,1.283333333,18.35416667,19.57916667,21.04166667,74.625,46.16666667,46.16666667,70.875,5.545833333,190.625,133.375,2.3875,0.658333333,44
02-01-2018,16.29166667,0.65,5.883333333,25.33333333,30.91666667,16.1125,119.2916667,76.125,73.55833333,71.5,5.283333333,195.9375,185.7083333,1.866666667,0.595833333,56
03-01-2018,17.75,0.681666667,10.93333333,26.04166667,36.875,19.925,110.75,68.875,68.875,71.25,7.941666667,212.5083333,191.9583333,1.954166667,0.7375,57
04-01-2018,13.875,0.605833333,4.966666667,22.54166667,27.54166667,11.875,63.54166667,35.58333333,35.58333333,69,5.025,251.9,203.5833333,3.5375,0.65,50
05-01-2018,12.91666667,0.650416667,13.03333333,24.25,37.125,3.670833333,58.04166667,38.16666667,35.05833333,80.125,3.929166667,144,151.2125,2.183333333,0.595833333,41
06-01-2018,15.875,0.624583333,19.45833333,24.33333333,43.70833333,5.058333333,53.58333333,29,26.98333333,85.79166667,3.858333333,136.0416667,127.7916667,2.629166667,0.754166667,39
07-01-2018,17.08333333,0.440833333,3.316666667,17.875,21.25,14.09583333,44.91666667,29.16666667,29.16666667,81.79166667,2.304166667,134.7583333,134.2958333,2.225,0.645833333,36
08-01-2018,18.66666667,0.460833333,2.908333333,14.60833333,17.45833333,20.14166667,56.41666667,31.41666667,31.41666667,76.79166667,2.4625,185.375,148.6333333,2.641666667,0.7125,41
09-01-2018,18.79166667,0.445833333,3.025,20.20833333,23.20833333,18.32916667,66.29166667,29.75,29.75,76.25,3.7125,167.4083333,156.1791667,2.8125,0.8375,42
10-01-2018,18.41666667,0.58375,7.216666667,21.41666667,28.54166667,17.24583333,84.375,37.79166667,37.79166667,74.20833333,5.079166667,132.75,137.6666667,2.454166667,0.7125,41
11-01-2018,17.45833333,0.598333333,3.091666667,23.54166667,26.625,17.52916667,87.91666667,52.875,52.875,67.54166667,5.3625,156.1375,171.375,2.908333333,0.620833333,46
12-01-2018,17.45833333,0.73625,6.016666667,26.875,33.04166667,17.20416667,106.7083333,60.41666667,60.41666667,69.95833333,6.25,194.7041667,183.3541667,1.841666667,0.529166667,53
13-01-2018,18.45833333,0.837916667,12.97916667,31.83333333,44.875,5.041666667,97.29166667,50.5,50.5,82.79166667,6.6,123.6875,162.875,1.979166667,0.55,47
14-01-2018,19.54166667,0.730833333,14.175,27.875,42.25,8.916666667,119.9583333,71.83333333,71.83333333,85.125,4.4625,275.7916667,254.25,1.4875,0.629166667,67
15-01-2018,20.79166667,0.61375,5.341666667,21.125,26.33333333,13.89166667,85.04166667,48.625,47.2,80.58333333,4.179166667,257.1666667,251.8333333,2.016666667,1,58
16-01-2018,17.04166667,0.447083333,4.8125,16.0125,20.73333333,19.42083333,33.59166667,13.00833333,8.125,80.70833333,2.691666667,131,114.0833333,3.4125,1.520833333,32
17-01-2018,16.625,0.533333333,4.945833333,20.125,25,16.22083333,72.75,32.20833333,32.20833333,78.70833333,3.675,200.9083333,208.8041667,2.091666667,0.783333333,48
18-01-2018,19.58333333,0.766666667,12.42916667,28.75,41.04166667,17.75833333,97.91666667,7.333333333,7.333333333,74.33333333,7.5,201.0833333,187.75,1.666666667,0.708333333,48
19-01-2018,19.79166667,0.779583333,18.24583333,26.33333333,44.58333333,15.675,101.8333333,21.33333333,21.33333333,77,5.35,198.7916667,241.2041667,2.495833333,0.695833333,54
20-01-2018,18.45833333,0.811666667,6.808333333,25.875,32.70833333,18.625,117.625,62.70833333,62.70833333,79.66666667,4.141666667,187.8958333,177.9583333,2.0125,0.779166667,54
21-01-2018,18.58333333,0.8825,2.983333333,21.41666667,24.16666667,22.9,136.6666667,82.79166667,82.79166667,78.45833333,3.645833333,245.1666667,204.2208333,1.9375,0.795833333,62
22-01-2018,10.7,0.519166667,0.958333333,10.65833333,11.28333333,13.2625,30.45,17.825,14.50833333,52.86666667,1.9,142.7833333,109.9083333,2.0875,0.570833333,29
23-01-2018,13.625,0.435833333,2.079166667,11.47083333,13.51666667,21.70833333,31.04166667,16.875,13.55833333,79.91666667,2.3,181.4791667,178.8333333,2.870833333,0.725,39
24-01-2018,16.33333333,0.49125,1.929166667,14.49583333,16.33333333,20.92083333,42.54166667,22.91666667,20.70833333,77.375,2.879166667,224.8625,219.3958333,2.579166667,0.820833333,46
25-01-2018,14.25,0.599166667,3.1,12.90833333,15.85,26.45833333,37.58333333,33.16666667,32.69166667,75.70833333,2.695833333,225,212.9166667,3.020833333,0.733333333,47
26-01-2018,15.375,0.66,3.466666667,18.27916667,21.83333333,19.97916667,76.16666667,54.625,47.18333333,76.5,3.329166667,170.7916667,170.1666667,2.1,0.691666667,46
27-01-2018,17.58333333,0.5875,2.570833333,17.41666667,19.91666667,22.3,83.58333333,57.04166667,57.04166667,77.91666667,3.2875,204.1666667,210.625,2.2,0.691666667,52
28-01-2018,18.04166667,0.587083333,5.454166667,19.58333333,24.66666667,16.6,72.29166667,48.29166667,48.29166667,78,4.220833333,185.5,184.2375,2.545833333,0.775,48
29-01-2018,18.16666667,0.44875,1.683333333,13.6375,15.18333333,24.9625,59.66666667,35.04166667,35.04166667,76.95833333,2.558333333,162.2708333,177.9166667,3.054166667,0.933333333,42
30-01-2018,17.625,0.456666667,1.320833333,14.08333333,15.45833333,31.375,72.20833333,40.70833333,40.70833333,75.04166667,3.558333333,193.1666667,198.9583333,3.3125,0.8,48
31-01-2018,16.75,0.4825,1.654166667,16.85833333,18.45416667,31.5,77.41666667,42.875,42.875,69.66666667,3.845833333,166.9583333,188.2083333,3.379166667,0.966666667,46
01-02-2018,16.54166667,0.555833333,6.5375,19.79583333,26.25,22.85833333,88.91666667,51.79166667,51.79166667,74.33333333,4.220833333,233.35,229.3083333,1.970833333,0.858333333,56
02-02-2018,17.20833333,0.51125,3.0625,17.46666667,20.625,25.5,90.29166667,38.66666667,38.66666667,72.41666667,2.133333333,205.0416667,208,2.7625,1.0125,50
03-02-2018,15.20833333,0.48625,5.8625,23.41666667,29.08333333,11.49583333,53.33333333,25.33333333,25.33333333,73.70833333,3.395833333,193.9041667,185.3416667,2.595833333,0.595833333,44
04-02-2018,17.875,0.564583333,7.441666667,20.75,28.25,19.5125,76.41666667,44.79166667,44.79166667,74.33333333,4.920833333,183.5416667,192.3625,2.1875,0.7,48
05-02-2018,20.04166667,0.62125,4.683333333,19.1,23.75,19.6,88.625,56.95833333,56.95833333,74.125,3.85,210.3,178.7916667,2.1625,0.908333333,51
06-02-2018,23.95833333,0.641666667,7.320833333,14.425,21.58333333,22.8875,99.79166667,40.79166667,40.79166667,67.20833333,3.4,174.7458333,166.55,2.65,2.3,46
07-02-2018,17.25,0.687083333,4.833333333,17.63333333,22.47916667,15.21666667,40.875,28.95833333,22.775,80.5,3.483333333,214.5416667,190.3333333,3.1625,0.729166667,45
08-02-2018,11.375,0.455,5.083333333,21.51666667,26.57916667,12.07083333,48.41666667,28.79166667,8.875,84.41666667,3.104166667,141.4583333,141.7041667,2.858333333,0.716666667,36
09-02-2018,13.70833333,0.580416667,7.516666667,25.91666667,33.29166667,12.72916667,56.58333333,40.33333333,40.33333333,78.70833333,5.1375,197.8375,196.3333333,1.841666667,0.729166667,48
10-02-2018,16.04166667,0.637916667,11.18333333,25.375,36.5,12.42916667,69.66666667,64.20833333,64.20833333,81,3.179166667,169.25,158.1666667,2.754166667,0.829166667,48
11-02-2018,16.5,0.46375,2.145833333,15.75,17.875,17.0375,71.95833333,60.5,60.5,81.375,2.620833333,200.1041667,180.2083333,2.491666667,0.7375,49
12-02-2018,16.83333333,0.519583333,1.8,16.41666667,18.125,14.725,93.91666667,92.125,92.125,83.125,2.133333333,178.8333333,210.3333333,2.1375,0.916666667,55
13-02-2018,20.375,0.626666667,3.708333333,21.95416667,25.70833333,23.82083333,93.375,66.375,66.375,72.33333333,2.170833333,188.0208333,157.875,2.266666667,0.75,50
14-02-2018,21.95833333,0.804166667,10.825,28,38.79166667,19.32083333,105.5416667,65.70833333,65.70833333,72.75,4.575,274.9583333,267.8416667,1.820833333,0.983333333,66
15-02-2018,20.29166667,0.967083333,21.99166667,27.29166667,49.20833333,16.01666667,122.25,75.83333333,75.83333333,77.45833333,6.070833333,272.7916667,260.9166667,2.416666667,0.883333333,69
16-02-2018,17.16666667,0.4275,4.254166667,15.08333333,19.29166667,25.91666667,70,38.29166667,38.29166667,77.41666667,2.520833333,226.9166667,226.375,3.145833333,0.8875,52
17-02-2018,15.04166667,0.385416667,2.591666667,15.3375,17.78333333,27,62.45833333,33.08333333,33.08333333,76,3.35,215.125,196.6666667,3.391666667,0.654166667,47
18-02-2018,14.875,0.490416667,1.958333333,14.06666667,16.07916667,32.75,72.25,45.58333333,45.58333333,66.45833333,3.866666667,199,170.9166667,3.329166667,0.783333333,46
19-02-2018,14.875,0.418333333,1.941666667,13.83333333,15.70833333,26.79166667,63.16666667,39.375,39.375,67.83333333,4.029166667,234.25,235.1666667,2.495833333,0.779166667,51
20-02-2018,16.66666667,0.530833333,6.629166667,21.875,28.54166667,17.55416667,83.41666667,40.375,38.375,74.25,6.079166667,243.3958333,255.7083333,1.829166667,0.725,56
21-02-2018,17.125,0.684166667,10.96666667,25.625,36.45833333,8.5625,140.75,83.79166667,59.225,87.625,4.483333333,252.9583333,236.2083333,1.5125,0.6,65
22-02-2018,21.875,0.855833333,11.85833333,26.33333333,38.29166667,31.99166667,142,57.29166667,97.29166667,80.58333333,5.208333333,229,210.3333333,1.2375,0.770833333,64
23-02-2018,24.16666667,0.672916667,3.675,20.55833333,24.1125,18.5,86,62.625,46.64166667,82.45833333,3.470833333,236.5833333,210.375,1.816666667,1.029166667,55
24-02-2018,19.70833333,0.769583333,7.991666667,25.54166667,33.45833333,8.095833333,80.25,53.16666667,43.38333333,87.45833333,3.245833333,207.1708333,179.2083333,2.3,0.675,51
25-02-2018,18.29166667,0.695416667,7.5625,23.375,30.875,13.77083333,72.33333333,49.70833333,44.58333333,83.75,3.941666667,253,212.6875,2.591666667,0.75,55
26-02-2018,14.25,0.397916667,3.2625,14.65833333,17.79166667,22,39.5,20.08333333,18.35,81.04166667,1.566666667,155.8666667,188.5833333,3.025,0.6125,39
27-02-2018,13.70833333,0.434583333,3.129166667,19.16666667,22.20833333,18.0875,43.75,27,22.75,85.29166667,2.054166667,180.1833333,183.9375,2.170833333,0.725,42
28-02-2018,14.33333333,0.417916667,3.754166667,17.45416667,21.125,17.9875,35.5,28.58333333,17.775,88.54166667,1.591666667,160.0791667,144.4041667,2.4625,0.9625,37
29-02-2018,17,0.545,5.233333333,20.66666667,25.875,19.16666667,69.375,39.66666667,39.66666667,80.45833333,3.829166667,234.9583333,217.8958333,1.991666667,0.9,52
01-03-2018,19.95833333,0.629583333,5.429166667,22.75,28.16666667,21.12916667,100.2916667,59.29166667,59.29166667,79.41666667,4.270833333,261.75,231.25,2.091666667,0.945833333,60
02-03-2018,22.29166667,0.6425,6.841666667,24.82916667,31.7,19.6625,101.0416667,66.95833333,66.95833333,76.20833333,6.341666667,231.25,223,2.458333333,0.733333333,59
03-03-2018,20,0.723333333,5.308333333,24,29.5,21.825,122.7916667,80.91666667,80.91666667,78.25,4.5125,238.75,229.375,2.575,0.9125,63
04-03-2018,21.375,0.705416667,4.35,20.375,24.75,25.775,128.7083333,90.625,90.625,77.125,4.1125,203.3333333,259.1666667,1.9375,0.833333333,64
05-03-2018,25.95833333,0.47125,5.016666667,15.07916667,20.22083333,21.79166667,78.70833333,46.95833333,46.95833333,65.54166667,2.275,207.8333333,191.3916667,2.195833333,1.925,49
06-03-2018,24.79166667,0.484583333,2.7,15.10833333,17.65,29.8875,70.16666667,47.08333333,47.08333333,71.41666667,3.958333333,210.5833333,246.75,1.970833333,1.333333333,53
07-03-2018,21.33333333,0.914166667,4.679166667,22.95833333,27.58333333,32.32916667,109,73.375,73.375,74.08333333,4.841666667,210.9,203.7916667,2.804166667,0.9,58
08-03-2018,19.875,0.88875,4.708333333,26.45833333,31.16666667,22.6875,100.8333333,72.5,72.5,74.45833333,4.875,218.5458333,193.0625,2.558333333,0.804166667,57
09-03-2018,16.04166667,0.60375,3.079166667,23.66666667,26.70833333,16.73333333,58.04166667,37.625,33.85833333,79.91666667,4.6625,201.0375,176.8333333,2.8875,0.5875,46
10-03-2018,14.66666667,0.435,2.391666667,19.58333333,21.79166667,21.80416667,55.16666667,34.20833333,34.20833333,74.75,2.679166667,209.2916667,185.0833333,3.033333333,0.708333333,46
11-03-2018,14.33333333,0.418333333,1.5375,19.29166667,20.79166667,22.375,57.75,45,36.90833333,79.66666667,3.875,186.9583333,164.75,2.579166667,0.733333333,44
12-03-2018,14.625,0.602083333,3.3,23.54166667,26.875,20.95416667,77.75,60.875,37.6,87.54166667,2.570833333,218.0083333,206.9625,2.058333333,0.791666667,53
13-03-2018,16.41666667,0.415416667,2.991666667,17.25,20.29166667,25.3,71.75,46.20833333,46.20833333,79.66666667,3.004166667,216.1291667,214.7125,2.620833333,0.733333333,51
14-03-2018,17.70833333,0.542083333,5.566666667,25.33333333,30.75,11.95416667,83.54166667,64.54166667,64.54166667,80.875,3.579166667,238.8333333,200.1666667,2.566666667,0.716666667,56
15-03-2018,19.04166667,0.604166667,7.470833333,23.16666667,30.54166667,18.48333333,96.83333333,69.08333333,69.08333333,82.125,2.2875,196.4833333,207.8333333,2.183333333,1.108333333,56
16-03-2018,24.16666667,0.760833333,7.779166667,22.725,30.5,30.95833333,114.4166667,77,77,71.29166667,5.4125,238.7083333,209.7833333,1.5625,1.0875,61
17-03-2018,27.125,0.462916667,1.8625,12.67916667,14.55833333,23.8625,60.83333333,34.29166667,34.29166667,71.29166667,1.741666667,181.125,182.1666667,2.191666667,1.8125,44
18-03-2018,26.58333333,0.392083333,4.495833333,10.4125,15.03333333,23.5375,46.58333333,25.20833333,25.20833333,75.75,3.475,217.4291667,222.125,2.1125,1.2125,47
19-03-2018,23.625,0.65125,1.65,20.66666667,22.16666667,31.86666667,108.3333333,66.70833333,66.70833333,75.875,4.220833333,288.1666667,265.3333333,2.458333333,0.9375,66
20-03-2018,22.95833333,0.632916667,2.608333333,25.5375,28.16666667,24.19166667,106.7916667,69.16666667,69.16666667,73.5,5.375,205.9041667,221.5416667,2.679166667,0.85,58
21-03-2018,20.58333333,0.47375,2.467916667,17.90125,20.12625,29.6375,74.58333333,50.25,50.25,71.58333333,8.025,250.1666667,231.5833333,2.545833333,0.8,56
22-03-2018,22.75,0.560416667,3.0875,22.91666667,25.95833333,28.99583333,94.16666667,55.83333333,55.83333333,74.33333333,6.833333333,224.875,208.125,2.075,1.004166667,56
23-03-2018,25.70833333,0.484166667,2.1,14.2125,16.25416667,37.00416667,75,51.5,51.5,67.625,3.370833333,202.1666667,191.5,2.679166667,1.466666667,50
24-03-2018,15.16666667,0.57375,1.741666667,21.6875,23.10833333,22.025,120.0833333,53.29166667,50.74166667,63.95833333,3.170833333,148.2291667,167.9166667,3.179166667,0.6375,47
25-03-2018,19.625,0.57125,2.691666667,22.25,24.79166667,35.17916667,100.7916667,55.58333333,55.58333333,59,6.4125,213.125,199.2083333,2.058333333,0.816666667,54
26-03-2018,21.58333333,0.514583333,2.916666667,18.66666667,21.50833333,43.52083333,74.04166667,43.04166667,43.04166667,53.70833333,3.875,237.4166667,228.3333333,1.691666667,1.220833333,54
27-03-2018,22.75,0.385,1.8,12.88333333,14.75416667,55.16666667,75.625,43.16666667,43.16666667,52.20833333,2.8125,200.5,193.25,2.1625,1.6625,49
28-03-2018,22.91666667,0.43,1.7,13.55416667,15.22916667,57.83333333,94.25,60.29166667,60.29166667,58.16666667,2.620833333,212.75,219.25,1.895833333,1.3375,55
29-03-2018,23.25,0.473333333,1.320833333,14.7625,15.97916667,40.42916667,94.58333333,55.41666667,55.41666667,62.04166667,3.333333333,184.0666667,172.1666667,2.329166667,0.966666667,49
30-03-2018,24.58333333,0.460833333,2.329166667,16.25833333,18.66666667,50.10416667,95.29166667,52.29166667,52.29166667,58.16666667,4.133333333,209.25,191.25,1.658333333,1.05,52
31-03-2018,22.95833333,0.515833333,2.4,17.5,19.91666667,45,99.29166667,56.33333333,56.33333333,57.33333333,6.145833333,215.625,218.7083333,3.241666667,0.970833333,55
01-04-2018,23,0.44875,2.45,15.5125,17.975,47.55833333,93.75,41.16666667,41.16666667,58.20833333,4.454166667,220.5708333,231.5,2.025,1.554166667,54
02-04-2018,24.33333333,0.512916667,2.5375,17.875,20.33333333,46.33333333,109.1666667,52.66666667,52.66666667,68.79166667,4.8125,227.9583333,226.25,1.4,0.829166667,58
03-04-2018,25.75,0.641666667,2.770833333,22.02916667,24.7625,30.49166667,110.3333333,64.875,64.875,69.25,5.820833333,229.5416667,203.0416667,1.979166667,0.870833333,58
04-04-2018,24.20833333,0.632916667,1.9875,20.33333333,22.41666667,42.69166667,132.7916667,85.33333333,85.33333333,65.54166667,7.041666667,256.4583333,256.0416667,1.841666667,1.245833333,67
05-04-2018,24.41666667,0.545416667,1.658333333,19.4,21.04166667,39.7625,85.125,57.125,57.125,72.29166667,4.145833333,208.4166667,186.5,2.125,1.058333333,53
06-04-2018,22.58333333,0.672083333,2.9,25.91666667,28.66666667,18.775,69.70833333,52.16666667,42.975,77.29166667,4.941666667,232.3333333,211.7083333,1.45,0.975,53
07-04-2018,22.20833333,0.53875,3.116666667,16.625,19.58333333,31.87083333,89.91666667,69.125,58.05833333,83.83333333,2.7125,177.9166667,179.7916667,1.508333333,1.1375,51
08-04-2018,23.66666667,0.470833333,1.2875,12.4,13.58333333,40.86666667,71.91666667,44.95833333,44.95833333,76.08333333,2.9125,197.6666667,193.3333333,1.8625,1.258333333,49
09-04-2018,24.79166667,0.6425,3.420833333,22.96666667,26.41666667,27.64166667,87.08333333,55.625,55.625,72.95833333,5.066666667,179.2083333,196.5,1.8125,0.816666667,51
10-04-2018,27.08333333,0.519166667,3.45,17.1625,20.65833333,35.45833333,79.75,54.625,54.625,68.91666667,5.191666667,214.8333333,217.2083333,1.679166667,1.391666667,54
11-04-2018,27.75,0.262916667,2.966666667,7.7625,10.72083333,20.92083333,40.70833333,26.45833333,26.45833333,70.54166667,2.1,226,215.0833333,2.275,1.920833333,46
12-04-2018,27.54166667,0.299166667,1.858333333,9.7375,11.625,31.6125,54.95833333,34.83333333,34.83333333,71.75,2.041666667,244.625,252.7916667,1.958333333,1.591666667,53
13-04-2018,25.00833333,0.441666667,2.795833333,9.5625,12.125,19.63333333,45.425,26.09166667,25.34166667,58.05,1.554166667,185.8833333,196.0083333,1.933333333,1.6625,41
14-04-2018,27.5,0.274583333,2.804166667,8.708333333,11.55416667,23.23333333,39.25,19.83333333,19.83333333,67.625,2.283333333,230.2916667,226.5666667,1.916666667,1.520833333,46
15-04-2018,27.875,0.242916667,1.766666667,7.120833333,8.845833333,17.30833333,35.875,24.20833333,24.20833333,67.41666667,1.720833333,194.7916667,200.2916667,1.895833333,1.55,42
16-04-2018,26.5,0.367083333,1.454166667,13.00833333,14.4625,16.56666667,37.45833333,24.79166667,24.79166667,70.91666667,2.670833333,199.4583333,200.2916667,2.2875,1.525,43
17-04-2018,22.20833333,0.64375,3.25,25.25,28.45833333,14.8125,74.45833333,51.29166667,37.98333333,84.79166667,3.066666667,208.5416667,190.2333333,1.716666667,1.029166667,50
18-04-2018,25.16666667,0.554583333,3.4875,16.9,20.41666667,37.20833333,86.20833333,62.95833333,59.36666667,78.95833333,3.716666667,224.5,200.5,1.958333333,1.104166667,55
19-04-2018,22.02083333,0.510416667,1.1125,13.10416667,13.70833333,29.77083333,51.77083333,30.9375,27.27083333,65.64583333,3.741666667,211.225,190.0625,1.379166667,0.975,45
20-04-2018,26.75,0.426666667,1.258333333,11.4625,12.32916667,33.9375,76.20833333,48.70833333,46.425,74.75,3.541666667,196.4166667,197.8333333,1.716666667,1.366666667,49
21-04-2018,26.625,0.27875,0.925,10.25416667,9.5625,29.14166667,35.41666667,23.375,22.85,73.70833333,2.933333333,193.125,195.9583333,1.983333333,1.808333333,42
22-04-2018,26.41666667,0.447916667,0.8,14.05833333,13.82083333,40.72083333,53.16666667,34.25,34.25,74.58333333,3.8125,201.075,213.1666667,1.4375,0.983333333,48
23-04-2018,27.45833333,0.467083333,2.398333333,12.42333333,10.515,35.08583333,57.5,28.33333333,28.33333333,70.375,2.795833333,194.8333333,193.2083333,1.525,1.258333333,45
24-04-2018,29.375,0.262083333,2.193333333,9.0975,7.939166667,21.24166667,51.20833333,20.875,20.45833333,61.70833333,1.783333333,166.4166667,169.0416667,3.1625,2.891666667,38
25-04-2018,29.33333333,0.219166667,1.133333333,7.733333333,8.283333333,19.8875,32.625,15.66666667,14.925,65.54166667,1.283333333,176.4583333,177,2.995833333,2.670833333,38
26-04-2018,25.70833333,0.504166667,0.9,17.68333333,18.12916667,20.52083333,40.25,19.91666667,20.14166667,76.75,3.725,222.875,216.5,2.2625,1.508333333,46
27-04-2018,24.375,0.652916667,3.091666667,22.49583333,25.52083333,24.39583333,56.41666667,33.33333333,29.78333333,75.83333333,4.408333333,192.4166667,166.2083333,1.9875,1.054166667,45
28-04-2018,24.125,0.58,2.6875,19.79166667,22.54166667,15.44583333,1702.625,31.08333333,23.19166667,85.25,4.141666667,170.0416667,191.125,1.458333333,0.908333333,153
29-04-2018,27.41666667,0.32875,1.15,11.475,12.37916667,17.25416667,8749.125,17.375,17.375,71.79166667,2.429166667,159.8333333,186.7083333,2.204166667,1.895833333,619
30-04-2018,26.75,0.2375,1.4,8.841666667,9.970833333,9.691666667,2095.333333,14.04166667,11.66666667,80.04166667,2.104166667,166.25,164.25,2.341666667,1.825,173
01-05-2018,29.04166667,0.207083333,2.245833333,5.995833333,8.208333333,17.13333333,34.58333333,13.08333333,13.08333333,67.66666667,2.6125,193.875,192.4166667,2.575,2.391666667,40
02-05-2018,23.56666667,0.59625,1.279166667,5.725,6.5125,13.19166667,28.525,11.81666667,9.158333333,58.025,2.045833333,165.3166667,167.7333333,2.283333333,2.108333333,34
03-05-2018,27.25,0.268333333,1.695833333,7.9125,9.458333333,29.43333333,38.58333333,17.83333333,16.46666667,80.5,1.7625,180.25,184.75,2.15,1.8125,41
04-05-2018,25.45833333,0.417083333,1.479166667,16.525,17.1375,22.75,49.5,27.875,25.325,83.83333333,4.154166667,217.9166667,226.5833333,2.1625,1.1,49
05-05-2018,25.79166667,0.5975,0.975,18.875,18.6,47.8375,104.3333333,64.29166667,64.29166667,72.58333333,6.179166667,239.6666667,220.875,1.9125,0.854166667,60
06-05-2018,27.29166667,0.591666667,0.845833333,13.44166667,14.12916667,61.16666667,138.75,79.95833333,79.95833333,67.20833333,6.25,227.625,219.375,1.6875,1.241666667,63
07-05-2018,27.58333333,0.41875,0.5,8.941666667,8.629166667,46.875,80.41666667,41.875,41.875,67.91666667,2.85,208.7083333,201.75,1.9125,1.7125,50
08-05-2018,28.375,0.370416667,1.171666667,7.605,8.109166667,36.91666667,63.58333333,37.91666667,37.91666667,68.45833333,3.345833333,180.875,178.7916667,1.9625,1.804166667,44
09-05-2018,29,0.245416667,0.9625,5.941666667,6.941666667,36.625,59.08333333,38.33333333,38.33333333,73.91666667,2.366666667,200.5833333,199.125,2.166666667,1.95,47
10-05-2018,28.08333333,0.489166667,3.25,18.325,21.59166667,29.12916667,80.91666667,50.95833333,50.95833333,77.91666667,5.916666667,254.625,244.75,2.108333333,1.204166667,59
11-05-2018,26.54166667,0.460833333,2.708333333,16.92083333,19.75,31.525,55.83333333,31.66666667,30.61666667,75.5,5,256.4458333,261.9583333,2.2,1.266666667,55
12-05-2018,27.83333333,0.325416667,1.558333333,9.470833333,11.07083333,35.91666667,62.08333333,39.75,39.75,73.04166667,3.375,217.2916667,219.625,1.983333333,1.416666667,50
13-05-2018,28.66666667,0.30375,1.770833333,7.6375,9.391666667,23.4625,52.54166667,37.45833333,37.45833333,69,1.670833333,216.9583333,216.1666667,1.879166667,1.520833333,48
14-05-2018,29.70833333,0.239166667,1.433333333,7.891666667,9.295833333,22.34166667,40.625,21.66666667,21.66666667,63.66666667,3.0375,197.6666667,205.5833333,1.745833333,1.466666667,42
15-05-2018,30.20833333,0.25125,2.170833333,7.7125,9.891666667,29.24166667,48.33333333,22.08333333,22.08333333,67,4.908333333,223.5833333,220.4583333,2.079166667,1.85,47
16-05-2018,27.70833333,0.314583333,2.5625,9.045833333,11.53333333,14.70833333,36.375,27.75,22.48333333,80.91666667,12.95416667,176.2916667,175.8333333,1.891666667,1.645833333,41
17-05-2018,26.5,0.35125,3.195833333,12.44166667,15.62916667,10.8375,33.04166667,14.16666667,8.725,84.5,2.775,195.875,202,1.441666667,1.083333333,41
18-05-2018,26.04166667,0.36625,2.5375,11.84583333,14.34583333,14.30833333,25.33333333,16.83333333,10.05,88.04166667,3.004166667,179.7083333,185.2916667,1.408333333,1.070833333,39
19-05-2018,26.04166667,0.330833333,2.8875,9.133333333,12.05,17.98333333,35.08333333,22.29166667,11.69166667,85.29166667,1.208333333,152.5416667,154.4583333,2.029166667,1.745833333,36
20-05-2018,25.66666667,0.35875,1.208333333,9.629166667,10.7125,32.08333333,26.125,14.58333333,14.04166667,85.58333333,2.129166667,232.375,209.9583333,1.966666667,1.275,45
21-05-2018,26.45833333,0.44875,1.425,15.18333333,16.525,44.64583333,57.70833333,28.5,28.5,69.375,8.529166667,250.1666667,235.375,2.625,1.245833333,53
22-05-2018,26.375,0.455416667,1.441666667,17.44166667,18.86666667,42.50416667,67.41666667,36.625,36.625,66.95833333,5.204166667,232.25,261.125,2,1.229166667,55
23-05-2018,27.33333333,0.400416667,1.220833333,10.44583333,11.65416667,50.08333333,65.25,34.625,34.625,65.70833333,3.3375,221.2916667,216.0416667,1.766666667,1.3625,50
24-05-2018,28,0.395416667,1.5875,10.96666667,12.50416667,43.6375,59.54166667,37.875,37.875,65.54166667,2.779166667,209.9166667,192.2083333,2.033333333,1.291666667,48
25-05-2018,28.83333333,0.415,1.654166667,12.8375,14.36666667,39.29166667,60.625,37.70833333,37.70833333,63.04166667,4.025,216.5416667,207.6666667,2.095833333,1.1625,49
26-05-2018,28.79166667,0.472083333,1.691666667,13.95833333,15.65416667,44.975,79.29166667,49.45833333,47.85833333,72.25,3.175,197.9166667,194.5833333,1.704166667,1.308333333,51
27-05-2018,28.125,0.400833333,0.945833333,12.41666667,13.3875,34.09166667,52.5,37.16666667,30.13333333,79.45833333,0.991666667,211.9583333,241.625,1.716666667,1.0625,50
28-05-2018,27.45833333,0.462083333,1.533333333,13.33333333,14.90416667,28.80833333,43.33333333,28.66666667,25.7,83.08333333,3.533333333,238.9583333,237.1666667,1.779166667,0.95,50
29-05-2018,27.83333333,0.37875,1.183333333,9.4,10.44583333,31.7,50.75,27.625,27.625,78.58333333,2.275,157.7916667,171.375,1.8125,1.4125,41
30-05-2018,28.33333333,0.269583333,1.708333333,6.179166667,7.845833333,25.7875,31.70833333,12.95833333,11.61666667,77,1.408333333,177.125,195.75,1.895833333,1.595833333,39
31-05-2018,28.25,0.339166667,2.779166667,11.4625,14.18333333,38.55,58.08333333,24.54166667,24.54166667,71.29166667,2.4625,218.65,222.0416667,2.791666667,1.041666667,49
01-06-2018,28.45833333,0.384166667,2.154166667,15.10833333,17.26666667,42.10416667,69.20833333,35.41666667,35.41666667,69.08333333,4.154166667,263.9833333,242.1666667,2.354166667,1.25,56
02-06-2018,28.04166667,0.359166667,2.8625,13.7375,16.65,35.02083333,69.83333333,36.16666667,36.16666667,73.16666667,4.55,217.2833333,234.0208333,2.870833333,0.929166667,52
