,Date,Station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,Avg
543,27-06-2019,McMug,1.804166667,209.9166667,3.633333333,3.4375,29,1.895833333,0.292916667,6.604166667,2.516666667,5.5125,7.995833333,49.125,23,23,80.54166667,30
544,28-06-2019,McMug,4.55,207.625,3.020833333,2.904166667,29.08333333,1.933333333,0.235416667,12.10833333,2.995833333,5.416666667,8.408333333,41.25,19.25,19.25,80.125,30
545,29-06-2019,McMug,2.1875,212.625,2.491666667,2.3125,29.16666667,2.004166667,0.192916667,12.75,3.016666667,6.041666667,9.095833333,40.125,21,21,80.25,30
546,30-06-2019,McMug,2.525,154.4583333,1.491666667,0.9625,29.66666667,2.075,0.27375,10.13333333,3.216666667,10.20833333,13.4875,60.66666667,34.41666667,34.41666667,75.83333333,29
547,01-07-2019,McMug,3.35,116.7916667,1.4625,0.683333333,29.75,2.158333333,0.260833333,8.1375,3.279166667,12.175,15.4,257,70.45833333,69.08333333,80.95833333,45
548,02-07-2019,McMug,2.583333333,169.125,1.720833333,1.625,30.83333333,1.895833333,0.14875,6.679166667,3.875,9.729166667,13.57916667,27.375,8.791666667,7.958333333,76.66666667,25
549,03-07-2019,McMug,2.341666667,177.4583333,2.1125,2.016666667,32.04166667,1.920833333,0.132916667,10.54166667,5.341666667,7.65,12.875,25.41666667,9.916666667,9.916666667,77.54166667,26
550,04-07-2019,McMug,2.775,207.0833333,2.391666667,2.266666667,32.375,1.820833333,0.1575,10.3875,3.320833333,7.904166667,11.17083333,28.625,8.666666667,8.666666667,75.375,27
551,05-07-2019,McMug,2.983333333,195.875,3.566666667,3.441666667,31.83333333,1.891666667,0.208333333,9.683333333,3.825,9.404166667,13.33333333,28.625,10.91666667,10.49166667,79.66666667,28
552,06-07-2019,McMug,3.925,196.8333333,2.8875,2.825,31.95833333,1.829166667,0.124583333,9.158333333,3.095833333,7.575,10.75416667,23.58333333,7.875,7.391666667,77.75,26
553,07-07-2019,McMug,2.270833333,185.85,2.8875,2.866666667,31.41666667,1.891666667,0.155,9.891666667,5.1,9.0125,14.03333333,24.54166667,9.583333333,9.05,75.70833333,26
554,08-07-2019,McMug,2.725,156.2083333,2.075,1.758333333,30.58333333,1.941666667,0.15875,8.1375,3.825,10.12083333,13.8625,29.20833333,11,10.79166667,79.875,25
555,09-07-2019,McMug,2.983333333,183.0416667,1.2625,1.033333333,31.125,1.945833333,0.12,8.020833333,2.570833333,7.625,10.1875,27.29166667,12.125,12.125,79.04166667,26
556,10-07-2019,McMug,1.595833333,173.25,1.55,0.754166667,32,2.020833333,0.15125,10.40833333,3.733333333,7.575,11.30416667,30.41666667,15.33333333,15.33333333,77.29166667,26
557,11-07-2019,McMug,1.7,173.375,1.429166667,0.604166667,31.33333333,1.741666667,0.093333333,13.32083333,3.116666667,5.266666667,8.4375,128.8333333,17.375,17.375,80.66666667,33
558,12-07-2019,McMug,3.395833333,191.5833333,3.6125,1.845833333,28.25,1.75,0.125,15.8375,0.941666667,4.604166667,5.5625,44.83333333,17.04166667,6.766666667,88.83333333,28
559,13-07-2019,McMug,2.1375,211.5416667,4.525,4.004166667,29.25,1.766666667,0.139166667,10.05416667,2.241666667,5.458333333,7.720833333,18.33333333,4.375,4.375,78.04166667,26
560,14-07-2019,McMug,1.9875,205.1666667,2.691666667,2.4375,29.875,1.904166667,0.127916667,8.991666667,2.466666667,7.229166667,9.758333333,20.16666667,5.708333333,5.433333333,80.66666667,26
561,15-07-2019,McMug,2.129166667,165.3333333,1.183333333,1.025,29.875,1.929166667,0.123333333,11.00416667,2.275,6.083333333,8.3875,24.54166667,82.16666667,82.16666667,79.29166667,34
562,16-07-2019,McMug,1.5875,73.70833333,1.795833333,0.645833333,28.95833333,3.25,0.122083333,9.7125,3.941666667,6.608333333,10.52083333,36.95833333,126.5416667,126.5416667,79.875,35
563,17-07-2019,McMug,4.995833333,54.79166667,2.020833333,0.891666667,28.91666667,2.054166667,0.25375,7.645833333,2.4625,9.320833333,11.6625,50.91666667,26.04166667,26.04166667,82.41666667,21
564,18-07-2019,McMug,2.85,91.29166667,1.425,1.020833333,29.33333333,2.233333333,0.251666667,10.92083333,3.704166667,10.05416667,13.76666667,50.08333333,29,29,81.25,24
565,19-07-2019,McMug,3.154166667,100.275,1.529166667,0.7125,28.95833333,1.975,0.129583333,11.82083333,0.954166667,5.8375,6.766666667,28.16666667,12.70833333,12.70833333,81.33333333,20
566,20-07-2019,McMug,3.020833333,183.375,1.6375,0.654166667,29.625,2.079166667,0.11875,10.59166667,2.220833333,5.35,7.604166667,30.29166667,16.20833333,16.20833333,78.5,26
567,21-07-2019,McMug,2.745833333,111.0416667,1.566666667,0.683333333,29.875,1.9625,0.134583333,5.708333333,1.666666667,6.820833333,8.483333333,36.75,21.79166667,21.79166667,78.54166667,22
568,22-07-2019,McMug,3.395833333,160.25,1.583333333,0.608333333,30.29166667,2.05,0.18875,5.1625,3.695833333,9.6,13.2375,41.66666667,24.70833333,24.70833333,76.45833333,27
569,23-07-2019,McMug,4.083333333,161.3333333,1.516666667,0.833333333,29.625,1.983333333,0.185833333,10.55,2.7625,9.958333333,12.75,32.375,13.5,13.51666667,79.375,25
570,24-07-2019,McMug,2.7125,180.7083333,2.091666667,1.875,28.91666667,1.8875,0.135,8.441666667,2.158333333,6.45,8.554166667,17.70833333,5.75,4.108333333,82.16666667,24
571,25-07-2019,McMug,2.208333333,184.4583333,2.620833333,2.295833333,29.125,1.9,0.185833333,18.5,2.495833333,6.725,9.191666667,23.75,6.708333333,6.125,80.33333333,26
572,26-07-2019,McMug,2.95,191.5416667,2.670833333,2.55,29.95833333,2.0125,0.204166667,11.54583333,3.583333333,7.095833333,10.65416667,34.70833333,13.08333333,13.00833333,78.375,27
573,27-07-2019,McMug,2.958333333,189.3333333,2.145833333,1.916666667,30.29166667,1.929166667,0.176666667,10.53333333,3.604166667,7.420833333,11.07916667,34.25,13.66666667,13.66666667,76.5,27
574,28-07-2019,McMug,3.5375,213,1.875,1.7375,30.375,1.979166667,0.158333333,8.158333333,3.241666667,8.9,12.1625,29.95833333,10.625,10.625,77,28
575,29-07-2019,McMug,3.6875,192.625,1.516666667,1.3125,29.875,2.033333333,0.134583333,5.166666667,3.5125,8.508333333,12.0125,30.91666667,14.04166667,11.63333333,78.75,27
576,30-07-2019,McMug,3.4,168.2916667,1.0375,0.933333333,29.20833333,2.025,0.153333333,8.266666667,3.3125,7.345833333,10.67916667,35.20833333,12.91666667,12.3,76.5,25
577,31-07-2019,McMug,2.004166667,141.9166667,1.683333333,0.870833333,29.04166667,2.125,0.277916667,8.933333333,2.629166667,10.39583333,13.02083333,53.33333333,24.20833333,22.88333333,82.45833333,27
578,01-08-2019,McMug,2.991666667,94.125,2.116666667,1,28.875,2.125,0.233333333,8.4625,2.8625,10.05,12.89166667,41.29166667,18.58333333,18.58333333,82.95833333,22
579,02-08-2019,McMug,3.05,90.45833333,1.170833333,0.870833333,30.33333333,2.070833333,0.214583333,10.2125,2.916666667,8.929166667,11.8375,47.25,23.04166667,23.04166667,80.20833333,23
580,03-08-2019,McMug,3.008333333,198.125,1.254166667,1.1625,30.75,2.191666667,0.249166667,8.745833333,4.079166667,11.25416667,15.41666667,44.45833333,24.70833333,24.70833333,79.125,30
581,04-08-2019,McMug,3.75,219.8333333,1.558333333,1.2125,30.5,1.9625,0.200416667,9.879166667,2.2375,7.941666667,10.13333333,37.08333333,16.54166667,16.54166667,79.45833333,30
582,05-08-2019,McMug,3.829166667,214.0416667,2.308333333,2.241666667,30.79166667,2.025,0.202916667,7.283333333,2.879166667,10.0125,12.90416667,246,58.91666667,58.91666667,79.70833333,49
583,06-08-2019,McMug,2.745833333,169.4166667,1.6375,1.4875,30.41666667,2.104166667,0.2525,6.2625,5,11.33333333,16.40416667,36.41666667,18.41666667,18.41666667,79.5,27
584,07-08-2019,McMug,4.058333333,192.2916667,2.1,2.029166667,30.75,1.975,0.175416667,27.40541667,4.05,6.729166667,10.69166667,25.70833333,9.291666667,9.291666667,77.58333333,27
585,08-08-2019,McMug,3.483333333,209.25,2.1,1.991666667,30.95833333,1.9375,0.147083333,7.795833333,2.9125,4.666666667,7.641666667,25.95833333,9.375,9.375,78.625,27
586,09-08-2019,McMug,2.429166667,211.2916667,2.329166667,2.275,31.16666667,1.9375,0.129583333,9.183333333,2.829166667,6.85,9.616666667,28.25,13,13,78.20833333,28
587,10-08-2019,McMug,4.375,198.25,1.591666667,1.391666667,30.875,1.991666667,0.115416667,7.145833333,1.920833333,6.6125,8.566666667,50.625,16.70833333,16.70833333,77.58333333,29
588,11-08-2019,McMug,2.454166667,97.91666667,2.075,0.6875,30.83333333,1.908333333,0.134583333,4.258333333,2.7625,5.5375,8.3625,38.29166667,19.75,19.75,79.66666667,21
589,12-08-2019,McMug,2.4875,174.7458333,1.754166667,0.620833333,30.91666667,2.05,0.131666667,6.354166667,3.525,7.054166667,10.5625,50.70833333,24.08333333,24.08333333,81.79166667,29
590,13-08-2019,McMug,4.004166667,203.7666667,1.6625,1.554166667,28.5,2.079166667,0.188333333,7.808333333,2.416666667,8.516666667,10.97083333,38.375,19.54166667,16.86666667,88.25,29
591,14-08-2019,McMug,2.691666667,149.625,1.379166667,1.075,27.83333333,2.033333333,0.231666667,8.716666667,3.4625,9.2125,12.74166667,30.125,11.83333333,9.616666667,86.125,24
592,15-08-2019,McMug,2.3625,123.4166667,1.475,1.2625,28.58333333,2.133333333,0.199166667,8.004166667,3.3,9.85,13.0875,37.25,19.54166667,19.54166667,82.125,24
593,16-08-2019,McMug,3.758333333,162.7541667,1.420833333,0.545833333,28.33333333,2.058333333,0.092083333,12.53333333,2.341666667,6.775,9.170833333,34.58333333,18.875,18.875,83.45833333,26
594,17-08-2019,McMug,2.741666667,174.1875,1.625,1.266666667,29.41666667,2.1875,0.429583333,12.45,2.95,8.791666667,11.7875,35.66666667,19.45833333,19.45833333,78.83333333,27
595,18-08-2019,McMug,28.84166667,220.4166667,1.083333333,1.0375,29.75,2.191666667,0.135,12.725,2.2,7.25,9.529166667,35.29166667,15.75,15.75,78.41666667,31
596,19-08-2019,McMug,15.7,222.0833333,1.55,1.4125,28.58333333,1.8875,0.068333333,9.9625,2.1875,2.945833333,5.116666667,30.5,10.83333333,7.908333333,86.25,29
597,20-08-2019,McMug,0.633333333,124.3333333,3.729166667,1.404166667,26.91666667,1.85,0.17125,7.554166667,2.258333333,5.054166667,7.283333333,23.45833333,11.66666667,7.791666667,92.66666667,22
598,21-08-2019,McMug,2.495833333,151.4583333,4.3375,2.533333333,26.25,1.866666667,0.171666667,12.7125,1.466666667,4.625,6.075,26.79166667,73.91666667,6,93.33333333,28
599,22-08-2019,McMug,1.079166667,195.1666667,5.775,5.833333333,27.25,1.825,0.170416667,10.59166667,2.958333333,5.629166667,8.570833333,15.58333333,12.5,10.9,85.83333333,26
600,23-08-2019,McMug,1.825,188.375,4.275,4.308333333,28.33333333,1.8875,0.175833333,11.21666667,2.195833333,6.583333333,8.7,26.625,12.04166667,12.04166667,82.625,27
601,24-08-2019,McMug,1.8125,175.125,2.758333333,2.633333333,28.625,2.0125,0.171666667,7.4825,2.466666667,6.308333333,8.779166667,25,12.91666667,12.91666667,79.875,25
602,25-08-2019,McMug,2.095833333,172.5833333,1.395833333,1.2625,29.125,2.175,0.184166667,9.695833333,3.804166667,5.920833333,9.829166667,28.125,15.20833333,15.20833333,81.33333333,26
603,26-08-2019,McMug,2.241666667,215.0416667,1.4625,1.35,29.54166667,1.958333333,0.214583333,8.641666667,2.441666667,4.058333333,6.2375,32.54166667,22.29166667,22.29166667,81.08333333,29
604,27-08-2019,McMug,4.629166667,170.775,1.875,0.6,29.625,4.183333333,0.07,6.891666667,2.9,5.495833333,8.4625,46.5,18.58333333,18.58333333,83.08333333,27
605,28-08-2019,McMug,2.683333333,226.5,2.183333333,0.8625,25.875,1.820833333,0.113333333,9.270833333,3.4125,7.2125,10.56666667,25.83333333,9.333333333,9.083333333,90.79166667,29
606,29-08-2019,McMug,11.09166667,221.3333333,3.1,2.554166667,25.04166667,1.833333333,0.1525,9.904166667,2.454166667,7.308333333,9.770833333,9.166666667,3.875,8.383333333,94.70833333,28
607,30-08-2019,McMug,2.0125,175.9166667,2.983333333,2.720833333,24.83333333,1.895833333,0.211666667,10.17083333,1.179166667,6.416666667,7.629166667,16.875,9.791666667,3.975,94.58333333,25
608,31-08-2019,McMug,1.4,198.875,3.479166667,2.479166667,24.79166667,1.95,0.252083333,14.27083333,1.225,7.229166667,8.391666667,167.375,25.75,19.05833333,87,38
609,01-09-2019,McMug,1.966666667,154.6666667,3.341666667,1.8125,26.45833333,2.091666667,0.365,11.075,1.916666667,13.05,14.80416667,64.375,38.5,38.5,77.25,31
610,02-09-2019,McMug,4.066666667,87.04166667,2.083333333,0.945833333,26.70833333,2.179166667,0.377916667,9.183333333,1.791666667,12.075,13.83333333,82.79166667,48.16666667,48.16666667,75,28
611,03-09-2019,McMug,4.825,57.58333333,3.05,1.2875,26.04166667,2.108333333,0.375,8.158333333,1.691666667,12.67083333,14.51666667,77,39.875,39.875,78.79166667,25
612,04-09-2019,McMug,4.775,65.72916667,2.375,1.066666667,26.83333333,2.125,0.39875,9.004166667,2.65,13.9625,16.6125,76.25,48.29166667,39.34166667,78.75,26
613,05-09-2019,McMug,5.729166667,109.4166667,1.395833333,0.616666667,27.54166667,3.1,0.287083333,8.979166667,2.275,8.545833333,10.75,63.75,33.16666667,33.16666667,85.125,27
614,06-09-2019,McMug,3.183333333,60.33333333,2.020833333,0.65,28.5,1.091666667,0.209166667,9.120833333,1.695833333,8.0375,9.783333333,53.41666667,26.75,26.75,81.70833333,21
615,07-09-2019,McMug,4.095833333,163.8625,1.4,0.483333333,28.5,2.108333333,0.250416667,7.058333333,1.354166667,6.1,7.429166667,63.95833333,33.08333333,33.08333333,81.875,29
616,08-09-2019,McMug,2.104166667,145.3333333,1.5625,0.575,28.54166667,2.045833333,0.25375,9.033333333,1.65,7.404166667,9.104166667,67.875,36.20833333,36.20833333,83.125,29
617,09-09-2019,McMug,2.525,153.2083333,1.904166667,0.704166667,28.79166667,2.066666667,0.23125,10.47916667,1.716666667,7.254166667,8.995833333,50.625,31.45833333,31.45833333,82.20833333,28
618,10-09-2019,McMug,1.679166667,180.8333333,1.375,1.095833333,29.125,2.1375,0.304166667,14.52083333,1.566666667,9.2875,10.9875,68.16666667,46.54166667,46.54166667,83,34
619,11-09-2019,McMug,2.591666667,155.3333333,1.045833333,0.495833333,28.625,2.170833333,0.3275,10.86666667,3.120833333,10.6875,13.72916667,60.54166667,39.625,38.29166667,83.75,31
620,12-09-2019,McMug,2.55,192.0416667,1.458333333,1.320833333,28.5,2.104166667,0.380416667,12.1625,2.629166667,13.8875,16.54166667,54.54166667,41,41,81.75,33
621,13-09-2019,McMug,4.483333333,137.1416667,0.766666667,0.608333333,28.75,2.0875,0.300416667,6.55,4.204166667,11.25416667,15.46666667,55.875,43.54166667,43.54166667,81.79166667,30
622,14-09-2019,McMug,4.170833333,160.625,0.9625,0.491666667,28.66666667,1.825,0.17875,12.225,1.783333333,6.791666667,8.679166667,67.20833333,21.45833333,18.96666667,83.29166667,28
623,15-09-2019,McMug,2.241666667,153.625,2.95,1.429166667,29,1.9375,0.250416667,11.9625,0.966666667,8.379166667,9.308333333,106.5833333,35.875,35.875,78.25,32
624,16-09-2019,McMug,2.670833333,120.875,2.570833333,1.170833333,28.375,1.966666667,0.21875,8.325,1.1875,9.166666667,10.39583333,75.95833333,30.25,30.25,76.66666667,27
625,17-09-2019,McMug,2.554166667,101.5,2.204166667,1.033333333,28.33333333,1.704166667,0.32625,12.15,2.15,12.0875,14.4,67.25,36.54166667,35.29166667,78.29166667,27
626,18-09-2019,McMug,3.95,131.2958333,0.9,0.525,28.875,0.1,0.03,6.904166667,0.5,1.9,31.3125,30.70833333,28.85,80.375,0.3,24
627,19-09-2019,McMug,0,127.75,1.133333333,28.16666667,0.845833333,0.06125,0.052916667,12.275,0.6875,1.3875,21.31666667,15.83333333,15.83333333,81.20833333,0.979166667,21
628,20-09-2019,McMug,0.804166667,67.20833333,3.3625,28.45833333,1.829166667,0.224166667,0.05875,14.15,2.275,3,12.21666667,15.45833333,15.45833333,80.04166667,3.891666667,17
629,21-09-2019,McMug,1.895833333,87.83333333,2.783333333,27.29166667,2.0125,0.24375,0.099583333,8.320833333,1.725,2.166666667,16.07083333,15.95833333,13.225,89.125,1.733333333,19
630,22-09-2019,McMug,2.120833333,119.2916667,0.875,28.04166667,2.025,0.3525,0.1425,6.420833333,6.9375,8.608333333,24.08333333,28.75,24.49166667,85.66666667,2.070833333,23
631,23-09-2019,McMug,2.1625,161.0416667,0.641666667,28.41666667,1.9375,0.242916667,0.105833333,8.245833333,8.779166667,12.4875,24.74583333,25.875,25.875,83.20833333,2.541666667,26
632,24-09-2019,McMug,2.058333333,202,1.583333333,28.25,2.020833333,0.27875,0.105,13.65416667,10.05833333,13.15416667,31.26666667,30.75,30.75,81.375,2.620833333,30
633,25-09-2019,McMug,2.133333333,123.375,0.75,27.08333333,1.854166667,0.273333333,0.08,11.3,12.275,13.91666667,36.58333333,26.625,26.625,73.375,5.341666667,25
634,26-09-2019,McMug,1.908333333,67.54166667,1.916666667,26.20833333,1.845833333,0.2125,0.064166667,8.658333333,9.145833333,11.45833333,40.625,23.58333333,23.58333333,73.875,2.633333333,20
635,27-09-2019,McMug,1.908333333,77.875,1.829166667,27.08333333,1.991666667,0.280416667,0.120833333,8.5875,10.04166667,13.2375,39.84583333,30.625,30.625,83,2.7375,22
636,28-09-2019,McMug,2.1125,159.8333333,1.020833333,27.70833333,1.941666667,0.29875,0.09125,6.154166667,9.9375,12.96666667,29.60833333,27.91666667,27.91666667,83,3.625,27
637,29-09-2019,McMug,2.033333333,120.1541667,0.845833333,27.70833333,1.920833333,0.352083333,0.091666667,13.1625,11.39166667,14.05833333,31.53333333,30.875,30.875,84.08333333,4.004166667,25
638,30-09-2019,McMug,2.025,61.20833333,1.445833333,27.33333333,1.875,0.327083333,0.074583333,9.691666667,9.9875,12.69583333,36.875,26.04166667,26.04166667,82.04166667,3.0125,21
639,01-10-2019,McMug,1.9375,64.91666667,1.654166667,26.33333333,2.645833333,0.32875,0.097083333,14.82916667,13.41666667,15.125,52.65416667,41.79166667,41.79166667,72.41666667,4.5375,24
640,02-10-2019,McMug,1.6625,70.83333333,3.05,24.83333333,1.5875,0.269583333,0.063333333,10.42916667,9.366666667,10.8125,57.875,43.375,43.375,65.41666667,5.958333333,24
641,03-10-2019,McMug,1.620833333,73.20833333,3.383333333,24.20833333,1.8,0.182083333,0.017916667,13.125,7.058333333,9.3,48.25,27.625,27.625,70.33333333,2.9125,21
642,04-10-2019,McMug,1.8,70.25,2.933333333,24.33333333,2.704166667,0.1775,0.0325,10.57916667,5.166666667,6.066666667,46.375,33.04166667,33.04166667,83.58333333,2.1125,22
643,05-10-2019,McMug,1.779166667,68.25,3.625,25.95833333,1.816666667,0.167083333,0.052916667,11.97083333,6.583333333,8.983333333,32.02916667,20.66666667,20.66666667,80.79166667,0.8375,19
644,06-10-2019,McMug,1.879166667,111.0416667,2.15,27.16666667,1.916666667,0.340416667,0.14875,9.2375,12.5275,17.0525,25.0875,33.91666667,33.91666667,77.125,4.066666667,24
645,07-10-2019,McMug,2.066666667,175.3333333,1.4875,27.70833333,1.8375,0.354583333,0.117916667,11.34583333,11.4625,13.075,43.375,51.70833333,51.70833333,79.25,3.916666667,32
646,08-10-2019,McMug,1.966666667,171.4583333,0.879166667,27.875,1.7625,0.279583333,0.074583333,8.816666667,8.566666667,10.73333333,41.16666667,41.66666667,41.66666667,85.625,2.795833333,30
647,09-10-2019,McMug,1.833333333,73.20833333,0.904166667,27.45833333,1.679166667,0.200833333,0.061666667,17.33333333,9.491666667,11.6375,26.35416667,26.33333333,26.33333333,83.70833333,3.508333333,21
648,10-10-2019,McMug,1.745833333,83.625,1.404166667,27.125,1.8375,0.258333333,0.095416667,10.59166667,11.89583333,16.16666667,23.6875,32.375,32.375,85.125,3.05,23
649,11-10-2019,McMug,1.933333333,60.33333333,1.7375,27.5,1.779166667,0.313333333,0.083333333,11.85416667,11.35833333,13.4,34.875,35.45833333,35.45833333,79.29166667,4.0625,22
650,12-10-2019,McMug,1.866666667,61.3875,1.154166667,27.375,1.941666667,0.27125,0.070416667,7.416666667,9.504166667,10.98333333,35.02083333,31.04166667,31.04166667,79.54166667,2.8,21
651,13-10-2019,McMug,2.004166667,98.33333333,1,27.25,1.916666667,0.251666667,0.082916667,12.03333333,8.645833333,11.225,35,32.25,32.25,81.41666667,2.541666667,24
652,14-10-2019,McMug,1.995833333,119.5,0.9,25.70833333,1.645833333,0.245,0.06125,7.404166667,9.966666667,12.30833333,38.625,29.58333333,26.375,68.08333333,4.625,24
653,15-10-2019,McMug,1.670833333,74.66666667,2.5125,22.70833333,1.704166667,0.272083333,0.067083333,5.920833333,11.7875,14.47083333,43.41666667,31.33333333,31.33333333,65.08333333,4.191666667,21
654,16-10-2019,McMug,1.795833333,70.54166667,3.391666667,22.79166667,1.7875,0.246666667,0.075833333,10.5125,12.89166667,15.66666667,36.4875,22.5,22.5,69.29166667,2.516666667,20
655,17-10-2019,McMug,1.866666667,75,1.541666667,24.125,1.833333333,0.259583333,0.096666667,8.645833333,13.58333333,15.99166667,32.7,23.66666667,23.66666667,77.20833333,2.620833333,21
656,18-10-2019,McMug,1.916666667,57.91666667,1.554166667,24.95833333,1.775,0.25,0.063333333,12.17916667,12.3625,15.50833333,29.92083333,21.04166667,21.04166667,77.66666667,3.320833333,19
657,19-10-2019,McMug,1.841666667,59.45833333,1.816666667,24.58333333,1.704166667,0.195,0.032916667,8.829166667,9.545833333,10.6625,38.95833333,25.125,25.125,75.375,3.9,20
658,20-10-2019,McMug,1.725,64.45833333,3.179166667,23.625,1.704166667,0.277916667,0.04625,6.3625,10.46666667,11.35833333,49.125,35.125,35.125,72.58333333,3.720833333,22
659,21-10-2019,McMug,1.741666667,65.20833333,3.3625,22.75,1.704166667,0.36,0.048333333,11.55416667,10.7375,12.83333333,60.875,48.125,48.125,69.75,3.816666667,25
660,22-10-2019,McMug,1.791666667,71.41666667,3.7625,22.79166667,1.654166667,0.278333333,0.055,11.74166667,9.25,10.57916667,58.125,71.08333333,58.91666667,73.58333333,3.379166667,27
661,23-10-2019,McMug,1.6875,64.66666667,3.5875,22.41666667,1.708333333,0.291666667,0.054583333,12.02083333,10.36666667,12.6125,56.375,37.08333333,37.08333333,71.54166667,3.920833333,23
662,24-10-2019,McMug,1.7625,67.33333333,4.066666667,21.16666667,1.7125,0.385416667,0.068333333,14.56666667,13.62083333,14.8625,54.91666667,51.33333333,51.33333333,63.58333333,6.0125,25
663,25-10-2019,McMug,1.783333333,71.45833333,3.875,20.41666667,1.720833333,0.3675,0.070833333,13.75833333,11.975,12.53333333,53.04166667,43.16666667,43.16666667,66.29166667,4.529166667,24
664,26-10-2019,McMug,1.8,69.95833333,3.091666667,21.16666667,1.8125,0.369583333,0.079166667,10.79166667,10.9875,11.95416667,49.50416667,45.79166667,45.79166667,71.5,3.75,24
665,27-10-2019,McMug,1.895833333,89.09166667,1.070833333,21.79166667,1.979166667,0.385,0.105,9.708333333,14.30833333,17.00416667,37.1875,43.83333333,43.83333333,76.20833333,5.025,25
666,28-10-2019,McMug,2.095833333,77.45833333,1.083333333,22.16666667,2.1375,0.3925,0.161666667,10.1,13.92083333,21.15416667,32.9125,49.79166667,49.79166667,81.29166667,2.85,25
667,29-10-2019,McMug,2.304166667,116.1416667,0.741666667,23.54166667,2.258333333,0.481666667,0.210416667,11.625,18.45,22.5,46.50833333,54.5,54.5,79.25,3.566666667,30
668,30-10-2019,McMug,2.458333333,209.1666667,0.675,23.58333333,2.066666667,0.3675,0.15875,12.94625,13.525,17.04166667,36.7,56.83333333,56.83333333,80.08333333,2.675,35
669,31-10-2019,McMug,2.233333333,109.375,1.479166667,25.20833333,1.725,0.2675,0.057083333,14.4875,10.02083333,13.25416667,34.625,21.5,21.5,84.20833333,3.225,23
670,01-11-2019,McMug,1.779166667,110.875,1.1625,24.45833333,1.745833333,0.185416667,0.02,11.04583333,4.670833333,5.766666667,38.20833333,14.29166667,14.29166667,90.875,1.120833333,22
671,02-11-2019,McMug,1.766666667,81.58333333,1.316666667,24.66666667,1.729166667,0.207083333,0.021666667,10.42916667,5.991666667,6.895833333,32,17.33333333,17.33333333,88.08333333,1.708333333,20
672,03-11-2019,McMug,1.754166667,68.33333333,2.166666667,23.70833333,1.745833333,0.385833333,0.059583333,12.25416667,12.7,13.68333333,40.04166667,26.66666667,26.66666667,80.41666667,4.304166667,21
673,04-11-2019,McMug,1.829166667,66.04166667,2.575,23.20833333,1.808333333,0.419583333,0.081666667,12.05833333,10.57083333,12.07083333,39.5,29.58333333,29.58333333,82.66666667,4.191666667,22
674,05-11-2019,McMug,1.8875,64.04166667,1.570833333,23.29166667,1.8,0.3275,0.062916667,13.72916667,8.533333333,9.483333333,37.29166667,31.83333333,31.83333333,88.95833333,2.15,22
675,06-11-2019,McMug,1.870833333,74.91666667,1.391666667,24.04166667,1.833333333,0.432083333,0.087916667,10.40416667,12.65416667,15.25,38.55,38.20833333,38.20833333,83.66666667,3.595833333,24
676,07-11-2019,McMug,1.929166667,120.9166667,1.1375,24.16666667,2.0625,0.416666667,0.107083333,10.62083333,9.791666667,12.16666667,45.16666667,52.41666667,52.41666667,87.75,3.870833333,29
677,08-11-2019,McMug,2.154166667,134.0833333,0.629166667,24.20833333,1.954166667,0.330416667,0.110416667,10.3375,10.78333333,13.52916667,36.5,40.75,40.75,87.58333333,3.041666667,28
678,09-11-2019,McMug,2.066666667,203.6666667,0.658333333,24.70833333,2.145833333,0.265416667,0.061666667,7.4875,8.104166667,9.954166667,30.375,48.29166667,48.29166667,90,2.1375,32
679,10-11-2019,McMug,2.191666667,109.75,0.525,24.125,2.983333333,0.475,0.10125,12.5625,13.32083333,14.79583333,27.86666667,39.54166667,39.54166667,86.20833333,4.141666667,26
680,11-11-2019,McMug,2.1875,95.45833333,1.283333333,23.20833333,1.929166667,0.355416667,0.060416667,10.67083333,11.74583333,13.81666667,33.25,16.875,16.875,80.95833333,4.358333333,21
681,12-11-2019,McMug,1.9875,147.7125,0.975,23.16666667,1.870833333,0.3025,0.11,9.229166667,12.0625,13.48333333,28.51666667,22.04166667,19.79166667,82.83333333,3.520833333,25
682,13-11-2019,McMug,1.983333333,119.5416667,1.425,23.29166667,1.745833333,0.2425,0.044583333,9.358333333,7.8,9.841666667,37.54166667,20.20833333,20.20833333,82.375,2.8125,23
683,14-11-2019,McMug,1.779166667,84.375,1.658333333,23,1.75,0.369583333,0.0725,12.4375,9.770833333,13.02916667,34.70833333,37.58333333,37.58333333,81.08333333,2.495833333,23
684,15-11-2019,McMug,1.816666667,75.91666667,2.775,21.95833333,1.766666667,0.495833333,0.0675,10.82916667,11.09583333,12.54166667,45.41666667,56.04166667,56.04166667,80.91666667,3.6625,26
685,16-11-2019,McMug,1.854166667,67.83333333,2.295833333,21.29166667,1.75,0.412916667,0.06125,10.75,13.69166667,15.27083333,56.45833333,50.875,50.875,53.91666667,7.566666667,24
686,17-11-2019,McMug,1.816666667,73.95833333,3.191666667,19.625,1.7375,0.360416667,0.059583333,14.1875,13,15.29166667,52.08333333,38.5,38.5,50.08333333,7.916666667,23
687,18-11-2019,McMug,1.816666667,69.70833333,2.9875,19.25,1.820833333,0.401666667,0.076666667,10.87083333,14.47916667,16.53333333,47.58333333,39.45833333,39.45833333,53.16666667,8.945833333,22
